"Disease","County","Year","Sex","Cases","Population","Rate","Lower 95% CI","Upper 95% CI","Annotation Code"
Chlamydia,Colusa,2017,Female,29,10583,274.0,183.6,393.3,
Chlamydia,Colusa,2017,Male,20,11209,178.4,109.0,275.4,
Chlamydia,Colusa,2017,Total,49,21792,224.9,166.4,297.2,
Chlamydia,Colusa,2018,Female,42,10518,399.3,287.9,539.4,
Chlamydia,Colusa,2018,Male,14,11172,125.3,68.5,210.2,
Chlamydia,Colusa,2018,Total,56,21690,258.2,195.1,335.1,
Chlamydia,Colusa,2019,Female,49,10542,464.8,344.1,614.0,
Chlamydia,Colusa,2019,Male,31,11203,276.7,188.1,392.5,
Chlamydia,Colusa,2019,Total,80,21745,367.9,291.8,457.7,
Chlamydia,Colusa,2020,Female,39,10615,367.4,261.4,501.9,
Chlamydia,Colusa,2020,Male,12,11211,107.0,55.3,186.9,
Chlamydia,Colusa,2020,Total,52,21826,238.2,178.0,312.3,
Chlamydia,Contra Costa,2001,Female,1724,497442,346.6,330.4,363.3,
Chlamydia,Contra Costa,2001,Male,558,473054,118.0,108.4,128.2,
Chlamydia,Contra Costa,2001,Total,2298,970496,236.8,227.2,246.7,
Chlamydia,Contra Costa,2002,Female,1821,501572,363.1,346.6,380.1,
Chlamydia,Contra Costa,2002,Male,592,477223,124.1,114.3,134.5,
Chlamydia,Contra Costa,2002,Total,2438,978795,249.1,239.3,259.2,
Chlamydia,Contra Costa,2003,Female,1933,507028,381.2,364.5,398.6,
Chlamydia,Contra Costa,2003,Male,624,482677,129.3,119.3,139.8,
Chlamydia,Contra Costa,2003,Total,2560,989705,258.7,248.8,268.9,
Chlamydia,Contra Costa,2004,Female,2063,511239,403.5,386.3,421.3,
Chlamydia,Contra Costa,2004,Male,690,486962,141.7,131.3,152.7,
Chlamydia,Contra Costa,2004,Total,2756,998201,276.1,265.9,286.6,
Chlamydia,Contra Costa,2005,Female,2151,514168,418.3,400.9,436.4,
Chlamydia,Contra Costa,2005,Male,709,490062,144.7,134.2,155.7,
Chlamydia,Contra Costa,2005,Total,2864,1004230,285.2,274.9,295.8,
Chlamydia,Contra Costa,2006,Female,2373,517107,458.9,440.7,477.7,
Chlamydia,Contra Costa,2006,Male,731,492997,148.3,137.7,159.4,
Chlamydia,Contra Costa,2006,Total,3118,1010104,308.7,298.0,319.7,
Chlamydia,Contra Costa,2007,Female,2523,522750,482.6,464.0,501.8,
Chlamydia,Contra Costa,2007,Male,866,498501,173.7,162.4,185.7,
Chlamydia,Contra Costa,2007,Total,3443,1021251,337.1,326.0,348.6,
Chlamydia,Contra Costa,2008,Female,2830,528831,535.1,515.7,555.2,
Chlamydia,Contra Costa,2008,Male,921,504461,182.6,171.0,194.7,
Chlamydia,Contra Costa,2008,Total,3785,1033292,366.3,354.7,378.1,
Chlamydia,Contra Costa,2009,Female,2496,533877,467.5,449.4,486.2,
Chlamydia,Contra Costa,2009,Male,844,509624,165.6,154.6,177.2,
Chlamydia,Contra Costa,2009,Total,3390,1043501,324.9,314.0,336.0,
Chlamydia,Contra Costa,2010,Female,2829,539269,524.6,505.5,544.2,
Chlamydia,Contra Costa,2010,Male,1027,513759,199.9,187.9,212.5,
Chlamydia,Contra Costa,2010,Total,3887,1053028,369.1,357.6,380.9,
Chlamydia,Contra Costa,2011,Female,3274,546547,599.0,578.7,619.8,
Chlamydia,Contra Costa,2011,Male,1109,521783,212.5,200.2,225.4,
Chlamydia,Contra Costa,2011,Total,4388,1068330,410.7,398.7,423.0,
Chlamydia,Contra Costa,2012,Female,2765,553408,499.6,481.2,518.6,
Chlamydia,Contra Costa,2012,Male,1044,529105,197.3,185.5,209.6,
Chlamydia,Contra Costa,2012,Total,3823,1082513,353.2,342.1,364.5,
Chlamydia,Contra Costa,2013,Female,2868,561033,511.2,492.7,530.2,
Chlamydia,Contra Costa,2013,Male,1174,537159,218.6,206.2,231.4,
Chlamydia,Contra Costa,2013,Total,4050,1098192,368.8,357.5,380.3,
Chlamydia,Contra Costa,2014,Female,2994,567976,527.1,508.5,546.3,
Chlamydia,Contra Costa,2014,Male,1215,544757,223.0,210.7,235.9,
Chlamydia,Contra Costa,2014,Total,4217,1112733,379.0,367.6,390.6,
Chlamydia,Contra Costa,2015,Female,3200,575314,556.2,537.2,575.8,
Chlamydia,Contra Costa,2015,Male,1510,553003,273.1,259.5,287.2,
Chlamydia,Contra Costa,2015,Total,4711,1128317,417.5,405.7,429.6,
Chlamydia,Contra Costa,2016,Female,3507,581670,602.9,583.2,623.1,
Chlamydia,Contra Costa,2016,Male,1695,559896,302.7,288.5,317.5,
Chlamydia,Contra Costa,2016,Total,5208,1141566,456.2,443.9,468.7,
Chlamydia,Contra Costa,2017,Female,3795,585412,648.3,627.9,669.2,
Chlamydia,Contra Costa,2017,Male,1912,564045,339.0,324.0,354.5,
Chlamydia,Contra Costa,2017,Total,5722,1149457,497.8,485.0,510.8,
Chlamydia,Contra Costa,2018,Female,3912,589513,663.6,643.0,684.7,
Chlamydia,Contra Costa,2018,Male,2195,568504,386.1,370.1,402.6,
Chlamydia,Contra Costa,2018,Total,6143,1158017,530.5,517.3,543.9,
Chlamydia,Contra Costa,2019,Female,3818,591499,645.5,625.2,666.2,
Chlamydia,Contra Costa,2019,Male,2200,570788,385.4,369.5,401.8,
Chlamydia,Contra Costa,2019,Total,6037,1162287,519.4,506.4,532.6,
Chlamydia,Contra Costa,2020,Female,2891,593654,487.0,469.4,505.0,
Chlamydia,Contra Costa,2020,Male,1580,573015,275.7,262.3,289.7,
Chlamydia,Contra Costa,2020,Total,4476,1166669,383.7,372.5,395.0,
Chlamydia,Del Norte,2001,Female,28,12253,228.5,151.9,330.1,
Chlamydia,Del Norte,2001,Male,0,15165,0.0,0.0,24.3,#
Chlamydia,Del Norte,2001,Total,28,27418,102.1,67.9,147.6,
Chlamydia,Del Norte,2002,Female,,12338,,,,s
Chlamydia,Del Norte,2002,Male,,15277,,,,s
Chlamydia,Del Norte,2002,Total,30,27615,108.6,73.3,155.0,
Chlamydia,Del Norte,2003,Female,,12453,,,,s
Chlamydia,Del Norte,2003,Male,,15418,,,,s
Chlamydia,Del Norte,2003,Total,25,27871,89.7,58.1,132.4,
Chlamydia,Del Norte,2004,Female,,12587,,,,s
Chlamydia,Del Norte,2004,Male,,15600,,,,s
Chlamydia,Del Norte,2004,Total,31,28187,110.0,74.7,156.1,
Chlamydia,Del Norte,2005,Female,,12649,,,,s
Chlamydia,Del Norte,2005,Male,,15666,,,,s
Chlamydia,Del Norte,2005,Total,27,28315,95.4,62.8,138.7,
Chlamydia,Del Norte,2006,Female,,12635,,,,s
Chlamydia,Del Norte,2006,Male,,15641,,,,s
Chlamydia,Del Norte,2006,Total,20,28276,70.7,43.2,109.2,
Chlamydia,Del Norte,2007,Female,,12697,,,,s
Chlamydia,Del Norte,2007,Male,,15783,,,,s
Chlamydia,Del Norte,2007,Total,30,28480,105.3,71.1,150.3,
Chlamydia,Del Norte,2008,Female,,12739,,,,s
Chlamydia,Del Norte,2008,Male,,15832,,,,s
Chlamydia,Del Norte,2008,Total,42,28571,147.0,106.0,198.7,
Chlamydia,Del Norte,2009,Female,,12720,,,,s
Chlamydia,Del Norte,2009,Male,,15839,,,,s
Chlamydia,Del Norte,2009,Total,46,28559,161.1,117.9,214.8,
Chlamydia,Del Norte,2010,Female,34,12574,270.4,187.3,377.7,
Chlamydia,Del Norte,2010,Male,12,15847,75.7,39.1,132.2,
Chlamydia,Del Norte,2010,Total,46,28421,161.9,118.5,215.8,
Chlamydia,Del Norte,2011,Female,,12534,,,,s
Chlamydia,Del Norte,2011,Male,,15727,,,,s
Chlamydia,Del Norte,2011,Total,60,28261,212.3,162.1,273.2,
Chlamydia,Del Norte,2012,Female,,12438,,,,s
Chlamydia,Del Norte,2012,Male,,15600,,,,s
Chlamydia,Del Norte,2012,Total,35,28038,124.8,87.0,173.6,
Chlamydia,Del Norte,2013,Female,,12332,,,,s
Chlamydia,Del Norte,2013,Male,,15257,,,,s
Chlamydia,Del Norte,2013,Total,18,27589,65.2,38.7,103.1,
Chlamydia,Del Norte,2014,Female,34,12197,278.8,193.1,389.3,
Chlamydia,Del Norte,2014,Male,26,15063,172.6,112.8,252.8,
Chlamydia,Del Norte,2014,Total,60,27260,220.1,168.0,283.2,
Chlamydia,Del Norte,2015,Female,66,12178,542.0,419.4,689.0,
Chlamydia,Del Norte,2015,Male,27,14935,180.8,119.2,262.9,
Chlamydia,Del Norte,2015,Total,93,27113,343.0,276.9,420.0,
Chlamydia,Del Norte,2016,Female,42,12418,338.2,243.9,456.9,
Chlamydia,Del Norte,2016,Male,19,14652,129.7,78.1,202.4,
Chlamydia,Del Norte,2016,Total,63,27070,232.7,178.9,297.7,
Chlamydia,Del Norte,2017,Female,72,12398,580.7,454.7,730.8,
Chlamydia,Del Norte,2017,Male,28,14500,193.1,128.4,279.0,
Chlamydia,Del Norte,2017,Total,100,26898,371.8,302.6,452.0,
Chlamydia,Del Norte,2018,Female,58,12435,466.4,354.4,602.6,
Chlamydia,Del Norte,2018,Male,31,15137,204.8,139.2,290.6,
Chlamydia,Del Norte,2018,Total,89,27572,322.8,259.3,397.1,
Chlamydia,Del Norte,2019,Female,52,12522,415.3,310.3,544.2,
Chlamydia,Del Norte,2019,Male,13,15082,86.2,45.9,147.4,
Chlamydia,Del Norte,2019,Total,65,27604,235.5,181.8,300.0,
Chlamydia,Del Norte,2020,Female,55,12592,436.8,329.2,568.2,
Chlamydia,Del Norte,2020,Male,31,15153,204.6,139.0,290.3,
Chlamydia,Del Norte,2020,Total,86,27745,310.0,248.0,382.7,
Chlamydia,El Dorado,2001,Female,133,80988,164.2,137.5,194.6,
Chlamydia,El Dorado,2001,Male,20,80892,24.7,15.1,38.2,
Chlamydia,El Dorado,2001,Total,161,161880,99.5,84.7,116.1,
Chlamydia,El Dorado,2002,Female,122,82411,148.0,123.0,176.7,
Chlamydia,El Dorado,2002,Male,37,82314,45.0,31.7,62.0,
Chlamydia,El Dorado,2002,Total,172,164725,104.4,89.4,121.2,
Chlamydia,El Dorado,2003,Female,152,83875,181.2,153.6,212.4,
Chlamydia,El Dorado,2003,Male,53,83795,63.3,47.4,82.7,
Chlamydia,El Dorado,2003,Total,220,167670,131.2,114.5,149.7,
Chlamydia,El Dorado,2004,Female,165,85200,193.7,165.3,225.5,
Chlamydia,El Dorado,2004,Male,54,85104,63.5,47.7,82.8,
Chlamydia,El Dorado,2004,Total,238,170304,139.8,122.6,158.7,
Chlamydia,El Dorado,2005,Female,147,86647,169.7,143.4,199.4,
Chlamydia,El Dorado,2005,Male,55,86534,63.6,47.9,82.7,
Chlamydia,El Dorado,2005,Total,206,173181,119.0,103.3,136.3,
Chlamydia,El Dorado,2006,Female,181,87654,206.5,177.5,238.8,
Chlamydia,El Dorado,2006,Male,71,87604,81.0,63.3,102.2,
Chlamydia,El Dorado,2006,Total,254,175258,144.9,127.7,163.9,
Chlamydia,El Dorado,2007,Female,164,88622,185.1,157.8,215.6,
Chlamydia,El Dorado,2007,Male,74,88573,83.5,65.6,104.9,
Chlamydia,El Dorado,2007,Total,238,177195,134.3,117.8,152.5,
Chlamydia,El Dorado,2008,Female,167,89339,186.9,159.7,217.5,
Chlamydia,El Dorado,2008,Male,63,89260,70.6,54.2,90.3,
Chlamydia,El Dorado,2008,Total,230,178599,128.8,112.7,146.5,
Chlamydia,El Dorado,2009,Female,170,89876,189.1,161.8,219.8,
Chlamydia,El Dorado,2009,Male,69,89825,76.8,59.8,97.2,
Chlamydia,El Dorado,2009,Total,239,179701,133.0,116.7,151.0,
Chlamydia,El Dorado,2010,Female,173,90462,191.2,163.8,221.9,
Chlamydia,El Dorado,2010,Male,70,90673,77.2,60.2,97.5,
Chlamydia,El Dorado,2010,Total,243,181135,134.2,117.8,152.1,
Chlamydia,El Dorado,2011,Female,177,90252,196.1,168.3,227.2,
Chlamydia,El Dorado,2011,Male,60,90580,66.2,50.6,85.3,
Chlamydia,El Dorado,2011,Total,238,180832,131.6,115.4,149.4,
Chlamydia,El Dorado,2012,Female,203,90153,225.2,195.3,258.3,
Chlamydia,El Dorado,2012,Male,85,90825,93.6,74.8,115.7,
Chlamydia,El Dorado,2012,Total,288,180978,159.1,141.3,178.6,
Chlamydia,El Dorado,2013,Female,228,90601,251.7,220.1,286.5,
Chlamydia,El Dorado,2013,Male,79,91362,86.5,68.5,107.8,
Chlamydia,El Dorado,2013,Total,307,181963,168.7,150.4,188.7,
Chlamydia,El Dorado,2014,Female,223,90512,246.4,215.1,280.9,
Chlamydia,El Dorado,2014,Male,95,91386,104.0,84.1,127.1,
Chlamydia,El Dorado,2014,Total,318,181898,174.8,156.1,195.1,
Chlamydia,El Dorado,2015,Female,297,90536,328.0,291.8,367.5,
Chlamydia,El Dorado,2015,Male,125,91669,136.4,113.5,162.4,
Chlamydia,El Dorado,2015,Total,422,182205,231.6,210.1,254.8,
Chlamydia,El Dorado,2016,Female,308,90691,339.6,302.8,379.7,
Chlamydia,El Dorado,2016,Male,137,92246,148.5,124.7,175.5,
Chlamydia,El Dorado,2016,Total,445,182937,243.3,221.2,266.9,
Chlamydia,El Dorado,2017,Female,313,91479,342.2,305.4,382.2,
Chlamydia,El Dorado,2017,Male,138,93321,147.9,124.2,174.7,
Chlamydia,El Dorado,2017,Total,451,184800,244.0,222.1,267.6,
Chlamydia,El Dorado,2018,Female,297,92521,321.0,285.6,359.6,
Chlamydia,El Dorado,2018,Male,147,94601,155.4,131.3,182.6,
Chlamydia,El Dorado,2018,Total,447,187122,238.9,217.3,262.1,
Chlamydia,El Dorado,2019,Female,329,92924,354.1,316.9,394.4,
Chlamydia,El Dorado,2019,Male,159,94981,167.4,142.4,195.5,
Chlamydia,El Dorado,2019,Total,488,187905,259.7,237.2,283.8,
Chlamydia,El Dorado,2020,Female,230,94619,243.1,212.7,276.6,
Chlamydia,El Dorado,2020,Male,125,96663,129.3,107.7,154.1,
Chlamydia,El Dorado,2020,Total,356,191282,186.1,167.3,206.5,
Chlamydia,Fresno,2001,Female,3290,407172,808.0,780.7,836.0,
Chlamydia,Fresno,2001,Male,933,407831,228.8,214.3,243.9,
Chlamydia,Fresno,2001,Total,4230,815003,519.0,503.5,534.9,
Chlamydia,Fresno,2002,Female,3662,414207,884.1,855.8,913.1,
Chlamydia,Fresno,2002,Male,1059,414430,255.5,240.4,271.4,
Chlamydia,Fresno,2002,Total,4742,828637,572.3,556.1,588.7,
Chlamydia,Fresno,2003,Female,3554,423018,840.2,812.9,868.1,
Chlamydia,Fresno,2003,Male,1082,422899,255.9,240.9,271.5,
Chlamydia,Fresno,2003,Total,4641,845917,548.6,533.0,564.6,
Chlamydia,Fresno,2004,Female,3665,430198,851.9,824.7,879.8,
Chlamydia,Fresno,2004,Male,1139,430028,264.9,249.7,280.7,
Chlamydia,Fresno,2004,Total,4811,860226,559.3,543.6,575.3,
Chlamydia,Fresno,2005,Female,3610,436052,827.9,801.2,855.2,
Chlamydia,Fresno,2005,Male,1236,435858,283.6,268.0,299.8,
Chlamydia,Fresno,2005,Total,4856,871910,556.9,541.4,572.8,
Chlamydia,Fresno,2006,Female,3973,443403,896.0,868.5,924.2,
Chlamydia,Fresno,2006,Male,1305,442973,294.6,278.9,311.0,
Chlamydia,Fresno,2006,Total,5293,886376,597.2,581.2,613.4,
Chlamydia,Fresno,2007,Female,4097,450080,910.3,882.7,938.5,
Chlamydia,Fresno,2007,Male,1261,449746,280.4,265.1,296.3,
Chlamydia,Fresno,2007,Total,5369,899826,596.7,580.9,612.8,
Chlamydia,Fresno,2008,Female,4340,456755,950.2,922.2,978.7,
Chlamydia,Fresno,2008,Male,1213,456484,265.7,251.0,281.1,
Chlamydia,Fresno,2008,Total,5558,913239,608.6,592.8,624.8,
Chlamydia,Fresno,2009,Female,4218,461947,913.1,885.9,940.9,
Chlamydia,Fresno,2009,Male,1225,461948,265.2,250.6,280.4,
Chlamydia,Fresno,2009,Total,5453,923895,590.2,574.7,606.0,
Chlamydia,Fresno,2010,Female,4652,466632,996.9,968.6,1025.8,
Chlamydia,Fresno,2010,Male,1282,466210,275.0,260.2,290.4,
Chlamydia,Fresno,2010,Total,5944,932842,637.2,621.1,653.5,
Chlamydia,Fresno,2011,Female,4787,471100,1016.1,987.7,1045.2,
Chlamydia,Fresno,2011,Male,1383,470693,293.8,278.6,309.7,
Chlamydia,Fresno,2011,Total,6180,941793,656.2,640.0,672.7,
Chlamydia,Fresno,2012,Female,4678,474619,985.6,957.7,1014.1,
Chlamydia,Fresno,2012,Male,1382,474744,291.1,276.0,306.8,
Chlamydia,Fresno,2012,Total,6067,949363,639.1,623.1,655.3,
Chlamydia,Fresno,2013,Female,4656,477251,975.6,947.9,1003.9,
Chlamydia,Fresno,2013,Male,1444,478230,301.9,286.6,317.9,
Chlamydia,Fresno,2013,Total,6104,955481,638.8,623.0,655.0,
Chlamydia,Fresno,2014,Female,4328,480809,900.2,873.6,927.2,
Chlamydia,Fresno,2014,Male,1324,482201,274.6,260.0,289.8,
Chlamydia,Fresno,2014,Total,5657,963010,587.4,572.3,602.9,
Chlamydia,Fresno,2015,Female,4411,484722,910.0,883.5,937.1,
Chlamydia,Fresno,2015,Male,1490,486137,306.5,291.2,322.4,
Chlamydia,Fresno,2015,Total,5912,970859,608.9,593.6,624.6,
Chlamydia,Fresno,2016,Female,4716,487602,967.2,939.9,995.0,
Chlamydia,Fresno,2016,Male,1716,489759,350.4,334.0,367.3,
Chlamydia,Fresno,2016,Total,6441,977361,659.0,643.1,675.3,
Chlamydia,Fresno,2017,Female,5100,491497,1037.6,1009.5,1066.4,
Chlamydia,Fresno,2017,Male,2062,493896,417.5,399.7,435.9,
Chlamydia,Fresno,2017,Total,7168,985393,727.4,710.7,744.4,
Chlamydia,Fresno,2018,Female,5042,495584,1017.4,989.6,1045.7,
Chlamydia,Fresno,2018,Male,2086,498381,418.6,400.8,436.9,
Chlamydia,Fresno,2018,Total,7137,993965,718.0,701.5,734.8,
Chlamydia,Fresno,2019,Female,5121,499260,1025.7,998.0,1054.1,
Chlamydia,Fresno,2019,Male,2136,502380,425.2,407.4,443.6,
Chlamydia,Fresno,2019,Total,7271,1001640,725.9,709.4,742.7,
Chlamydia,Fresno,2020,Female,3863,502817,768.3,744.3,792.8,
Chlamydia,Fresno,2020,Male,1640,506043,324.1,308.6,340.1,
Chlamydia,Fresno,2020,Total,5534,1008860,548.5,534.2,563.1,
Chlamydia,Glenn,2001,Female,,13154,,,,s
Chlamydia,Glenn,2001,Male,,13457,,,,s
Chlamydia,Glenn,2001,Total,43,26611,161.6,117.0,217.6,
Chlamydia,Glenn,2002,Female,,13251,,,,s
Chlamydia,Glenn,2002,Male,,13541,,,,s
Chlamydia,Glenn,2002,Total,43,26792,160.5,116.2,216.1,
Chlamydia,Glenn,2003,Female,,13448,,,,s
Chlamydia,Glenn,2003,Male,,13708,,,,s
Chlamydia,Glenn,2003,Total,57,27156,209.9,159.0,271.9,
Chlamydia,Glenn,2004,Female,,13518,,,,s
Chlamydia,Glenn,2004,Male,,13746,,,,s
Chlamydia,Glenn,2004,Total,49,27264,179.7,133.0,237.5,
Chlamydia,Glenn,2005,Female,52,13636,381.3,284.9,499.8,
Chlamydia,Glenn,2005,Male,14,13889,100.8,55.1,169.1,
Chlamydia,Glenn,2005,Total,68,27525,247.0,191.9,313.1,
Chlamydia,Glenn,2006,Female,36,13729,262.2,183.7,362.8,
Chlamydia,Glenn,2006,Male,13,14002,92.8,49.4,158.7,
Chlamydia,Glenn,2006,Total,49,27731,176.7,130.8,233.5,
Chlamydia,Glenn,2007,Female,48,13871,346.0,255.3,458.5,
Chlamydia,Glenn,2007,Male,15,14142,106.1,59.4,174.9,
Chlamydia,Glenn,2007,Total,63,28013,224.9,172.9,287.6,
Chlamydia,Glenn,2008,Female,59,13920,423.9,322.8,546.4,
Chlamydia,Glenn,2008,Male,16,14200,112.7,64.4,182.9,
Chlamydia,Glenn,2008,Total,75,28120,266.7,209.8,334.2,
Chlamydia,Glenn,2009,Female,,13906,,,,s
Chlamydia,Glenn,2009,Male,,14150,,,,s
Chlamydia,Glenn,2009,Total,37,28056,131.9,92.9,181.7,
Chlamydia,Glenn,2010,Female,34,13971,243.4,168.6,339.9,
Chlamydia,Glenn,2010,Male,11,14249,77.2,38.5,138.1,*
Chlamydia,Glenn,2010,Total,46,28220,163.0,119.4,217.4,
Chlamydia,Glenn,2011,Female,52,13915,373.7,279.2,489.8,
Chlamydia,Glenn,2011,Male,18,14304,125.8,74.6,198.8,
Chlamydia,Glenn,2011,Total,70,28219,248.1,193.4,313.3,
Chlamydia,Glenn,2012,Female,68,13810,492.4,382.6,623.8,
Chlamydia,Glenn,2012,Male,21,14199,147.9,91.6,226.0,
Chlamydia,Glenn,2012,Total,89,28009,317.8,255.3,390.9,
Chlamydia,Glenn,2013,Female,50,13764,363.3,269.7,478.6,
Chlamydia,Glenn,2013,Male,19,14250,133.3,80.3,208.1,
Chlamydia,Glenn,2013,Total,69,28014,246.3,191.7,311.6,
Chlamydia,Glenn,2014,Female,58,13792,420.5,319.5,543.3,
Chlamydia,Glenn,2014,Male,20,14283,140.0,85.6,216.2,
Chlamydia,Glenn,2014,Total,78,28075,277.8,219.7,346.6,
Chlamydia,Glenn,2015,Female,69,13756,501.6,390.5,634.4,
Chlamydia,Glenn,2015,Male,22,14245,154.4,96.8,233.7,
Chlamydia,Glenn,2015,Total,91,28001,325.0,261.7,398.9,
Chlamydia,Glenn,2016,Female,86,13761,625.0,500.2,771.2,
Chlamydia,Glenn,2016,Male,21,14244,147.4,91.3,225.3,
Chlamydia,Glenn,2016,Total,108,28005,385.6,316.5,465.4,
Chlamydia,Glenn,2017,Female,73,13794,529.2,415.0,665.0,
Chlamydia,Glenn,2017,Male,35,14278,245.1,170.8,340.8,
Chlamydia,Glenn,2017,Total,111,28072,395.4,325.4,476.0,
Chlamydia,Glenn,2018,Female,83,13814,600.8,478.8,744.3,
Chlamydia,Glenn,2018,Male,37,14320,258.4,182.0,356.0,
Chlamydia,Glenn,2018,Total,120,28134,426.5,353.8,509.8,
Chlamydia,Glenn,2019,Female,78,14002,557.1,440.6,694.8,
Chlamydia,Glenn,2019,Male,44,14523,303.0,220.2,406.5,
Chlamydia,Glenn,2019,Total,123,28525,431.2,358.5,514.3,
Chlamydia,Glenn,2020,Female,46,14184,324.3,237.5,432.3,
Chlamydia,Glenn,2020,Male,25,14638,170.8,110.6,252.0,
Chlamydia,Glenn,2020,Total,71,28822,246.3,192.4,310.6,
Chlamydia,Humboldt,2001,Female,222,64153,346.0,302.1,394.6,
Chlamydia,Humboldt,2001,Male,94,63195,148.7,120.2,182.0,
Chlamydia,Humboldt,2001,Total,316,127348,248.1,221.6,277.0,
Chlamydia,Humboldt,2002,Female,214,64785,330.3,287.6,377.6,
Chlamydia,Humboldt,2002,Male,100,63970,156.3,127.2,190.1,
Chlamydia,Humboldt,2002,Total,314,128755,243.9,217.7,272.4,
Chlamydia,Humboldt,2003,Female,255,65437,389.7,343.4,440.5,
Chlamydia,Humboldt,2003,Male,104,64742,160.6,131.3,194.6,
Chlamydia,Humboldt,2003,Total,359,130179,275.8,248.0,305.8,
Chlamydia,Humboldt,2004,Female,236,65925,358.0,313.8,406.6,
Chlamydia,Humboldt,2004,Male,86,65318,131.7,105.3,162.6,
Chlamydia,Humboldt,2004,Total,322,131243,245.3,219.3,273.6,
Chlamydia,Humboldt,2005,Female,241,66095,364.6,320.1,413.6,
Chlamydia,Humboldt,2005,Male,84,65594,128.1,102.2,158.5,
Chlamydia,Humboldt,2005,Total,325,131689,246.8,220.7,275.1,
Chlamydia,Humboldt,2006,Female,262,66298,395.2,348.9,445.9,
Chlamydia,Humboldt,2006,Male,101,65928,153.2,124.8,186.1,
Chlamydia,Humboldt,2006,Total,363,132226,274.5,247.0,304.2,
Chlamydia,Humboldt,2007,Female,279,66424,420.0,372.3,472.2,
Chlamydia,Humboldt,2007,Male,105,66233,158.5,129.7,191.9,
Chlamydia,Humboldt,2007,Total,384,132657,289.5,261.3,319.9,
Chlamydia,Humboldt,2008,Female,281,66619,421.8,374.0,474.0,
Chlamydia,Humboldt,2008,Male,115,66582,172.7,142.6,207.3,
Chlamydia,Humboldt,2008,Total,399,133201,299.5,270.9,330.4,
Chlamydia,Humboldt,2009,Female,255,66863,381.4,336.1,431.1,
Chlamydia,Humboldt,2009,Male,106,66903,158.4,129.7,191.6,
Chlamydia,Humboldt,2009,Total,364,133766,272.1,244.9,301.5,
Chlamydia,Humboldt,2010,Female,241,67246,358.4,314.6,406.5,
Chlamydia,Humboldt,2010,Male,105,67941,154.5,126.4,187.1,
Chlamydia,Humboldt,2010,Total,349,135187,258.2,231.8,286.7,
Chlamydia,Humboldt,2011,Female,267,67503,395.5,349.6,445.8,
Chlamydia,Humboldt,2011,Male,120,68307,175.7,145.7,210.0,
Chlamydia,Humboldt,2011,Total,388,135810,285.7,258.0,315.5,
Chlamydia,Humboldt,2012,Female,296,67336,439.6,391.0,492.5,
Chlamydia,Humboldt,2012,Male,106,68164,155.5,127.3,188.1,
Chlamydia,Humboldt,2012,Total,402,135500,296.7,268.4,327.1,
Chlamydia,Humboldt,2013,Female,270,67396,400.6,354.3,451.3,
Chlamydia,Humboldt,2013,Male,123,68280,180.1,149.7,214.9,
Chlamydia,Humboldt,2013,Total,393,135676,289.7,261.8,319.7,
Chlamydia,Humboldt,2014,Female,305,67414,452.4,403.2,506.0,
Chlamydia,Humboldt,2014,Male,129,68296,188.9,157.7,224.4,
Chlamydia,Humboldt,2014,Total,434,135710,319.8,290.5,351.3,
Chlamydia,Humboldt,2015,Female,418,67761,616.9,559.3,678.7,
Chlamydia,Humboldt,2015,Male,205,68587,298.9,259.4,342.7,
Chlamydia,Humboldt,2015,Total,623,136348,456.9,421.8,494.2,
Chlamydia,Humboldt,2016,Female,493,68258,722.3,660.1,788.7,
Chlamydia,Humboldt,2016,Male,256,69088,370.5,326.6,418.7,
Chlamydia,Humboldt,2016,Total,749,137346,545.3,507.1,585.7,
Chlamydia,Humboldt,2017,Female,476,68312,696.8,635.8,762.1,
Chlamydia,Humboldt,2017,Male,238,69180,344.0,301.8,390.5,
Chlamydia,Humboldt,2017,Total,714,137492,519.3,482.0,558.7,
Chlamydia,Humboldt,2018,Female,527,68333,771.2,707.0,839.7,
Chlamydia,Humboldt,2018,Male,264,69160,381.7,337.1,430.6,
Chlamydia,Humboldt,2018,Total,792,137493,576.0,536.7,617.5,
Chlamydia,Humboldt,2019,Female,560,67969,823.9,757.3,894.7,
Chlamydia,Humboldt,2019,Male,275,68771,399.9,354.1,449.9,
Chlamydia,Humboldt,2019,Total,837,136740,612.1,571.5,654.9,
Chlamydia,Humboldt,2020,Female,342,67915,503.6,451.7,559.7,
Chlamydia,Humboldt,2020,Male,190,68599,277.0,239.0,319.2,
Chlamydia,Humboldt,2020,Total,533,136514,390.4,358.0,425.0,
Chlamydia,Imperial,2001,Female,336,69392,484.2,433.9,538.7,
Chlamydia,Imperial,2001,Male,94,75334,124.8,100.8,152.7,
Chlamydia,Imperial,2001,Total,450,144726,310.9,282.9,341.0,
Chlamydia,Imperial,2002,Female,361,70707,510.6,459.4,565.9,
Chlamydia,Imperial,2002,Male,97,76478,126.8,102.9,154.7,
Chlamydia,Imperial,2002,Total,470,147185,319.3,291.1,349.5,
Chlamydia,Imperial,2003,Female,334,72618,459.9,412.0,511.9,
Chlamydia,Imperial,2003,Male,75,78291,95.8,75.4,120.1,
Chlamydia,Imperial,2003,Total,413,150909,273.7,247.9,301.3,
Chlamydia,Imperial,2004,Female,278,74201,374.7,332.0,421.3,
Chlamydia,Imperial,2004,Male,80,79736,100.3,79.6,124.9,
